,date,fighter,odds,ev,country,Winner,title_bout,weight_class,gender,no_of_rounds,current_lose_streak,current_win_streak,draw,avg_SIG_STR_landed,avg_SIG_STR_pct,avg_SUB_ATT,avg_TD_landed,avg_TD_pct,longest_win_streak,losses,total_rounds_fought,total_title_bouts,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Stance,Height_cms,Reach_cms,Weight_lbs,age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,kd_bout,sig_str_landed_bout,sig_str_attempted_bout,sig_str_pct_bout,tot_str_landed_bout,tot_str_attempted_bout,td_landed_bout,td_attempted_bout,td_pct_bout,sub_attempts_bout,pass_bout,rev_bout
73,8/29/2020,Impa Kasanganay,-139,71.94244604,USA,True,False,Middleweight,MALE,3,0,0,0,5.53,0.58,0.0,2.5,1.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,190.5,185,26,-1,0,-1,-1,-2,-6,0,-1,0,2.54,0.0,-3,0.58,-0.6,0.23,1,1,False,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
74,8/29/2020,Mallory Martin,-315,31.74603175,USA,True,False,Women's Strawweight,FEMALE,3,1,0,0,4.56,0.59,0.0,3.53,0.62,0,1,2,0,0,0,0,0,0,0,0,Orthodox,162.56,160.02,115,26,2,0,2,2,3,10,0,0,0,-7.62,-2.54,2,0.12,0.3,-3.24,1,1,False,SUB,Rear Naked Choke,2.0,1:33,393.0,,,,,,,,,,,,
75,8/29/2020,Hannah Cifers,239,239.0,USA,False,False,Women's Strawweight,FEMALE,3,3,0,0,4.68,0.43,0.3,0.29,1.0,2,4,12,0,0,1,1,0,0,0,2,Orthodox,154.94,157.48,115,28,2,0,2,2,3,10,0,0,0,-7.62,-2.54,2,0.12,0.3,-3.24,1,1,False,SUB,Rear Naked Choke,2.0,1:33,393.0,,,,,,,,,,,,
76,8/29/2020,Alessio Di Chirico,-114,87.71929825,USA,False,False,Middleweight,MALE,3,2,0,0,3.2,0.42,0.0,1.95,0.5,2,4,18,0,0,2,0,1,0,0,3,Orthodox,182.88,187.96,185,30,-1,0,0,5,1,12,0,0,4,0.0,2.54,6,-0.73,0.8,-1.2,1,1,False,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
77,8/29/2020,Zak Cummings,-109,91.74311927,USA,True,False,Middleweight,MALE,3,1,0,0,2.47,0.32,0.8,0.75,0.28,2,5,30,0,0,0,3,1,4,0,8,Southpaw,182.88,190.5,185,36,-1,0,0,5,1,12,0,0,4,0.0,2.54,6,-0.73,0.8,-1.2,1,1,False,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
78,8/29/2020,Alex Caceres,-225,44.44444444,USA,True,False,Featherweight,MALE,3,0,2,0,4.14,0.49,0.7,0.55,0.76,4,10,58,0,0,3,5,1,2,0,11,Southpaw,177.8,185.42,145,32,0,-2,-4,-11,-10,-58,0,-1,-2,-5.08,-5.08,1,-0.68,0.4,3.69,1,1,False,SUB,Rear Naked Choke,1.0,3:38,218.0,,,,,,,,,,,,
79,8/29/2020,Austin Springer,176,176.0,USA,False,False,Featherweight,MALE,3,0,0,0,3.46,0.63,1.1,4.24,0.44,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,180.34,145,33,0,-2,-4,-11,-10,-58,0,-1,-2,-5.08,-5.08,1,-0.68,0.4,3.69,1,1,False,SUB,Rear Naked Choke,1.0,3:38,218.0,,,,,,,,,,,,
80,8/29/2020,Polyana Viana,110,110.0,USA,True,False,Women's Strawweight,FEMALE,3,3,0,0,3.89,0.41,1.3,1.29,0.37,1,3,8,0,0,0,0,0,1,0,1,Orthodox,165.1,170.18,115,28,-2,0,1,1,-1,-1,0,0,0,0.0,-10.16,1,-1.05,-0.7,-0.11,1,1,False,SUB,Armbar,1.0,1:53,113.0,,,,,,,,,,,,
81,8/29/2020,Emily Whitmire,-139,71.94244604,USA,False,False,Women's Strawweight,FEMALE,3,1,0,0,2.84,0.31,0.6,1.18,0.66,2,2,7,0,0,0,1,0,1,0,2,Orthodox,165.1,160.02,115,29,-2,0,1,1,-1,-1,0,0,0,0.0,-10.16,1,-1.05,-0.7,-0.11,1,1,False,SUB,Armbar,1.0,1:53,113.0,,,,,,,,,,,,
82,8/29/2020,Sean Brady,-455,21.97802198,USA,True,False,Welterweight,MALE,3,0,2,0,5.53,0.55,0.5,3.0,0.5,2,0,6,0,0,0,2,0,0,0,2,Orthodox,177.8,182.88,170,27,0,-1,-1,-1,0,-5,0,1,0,-2.54,0.0,1,4.64,-0.5,-3.0,1,1,False,SUB,Guillotine Choke,2.0,1:47,407.0,,,,,,,,,,,,
83,8/29/2020,Christian Aguilera,330,330.0,USA,False,False,Welterweight,MALE,3,0,1,0,10.17,0.43,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Switch,175.26,182.88,170,28,0,-1,-1,-1,0,-5,0,1,0,-2.54,0.0,1,4.64,-0.5,-3.0,1,1,False,SUB,Guillotine Choke,2.0,1:47,407.0,,,,,,,,,,,,
84,8/22/2020,Pedro Munhoz,-278,35.97122302,USA,False,False,Bantamweight,MALE,5,1,0,0,5.29,0.42,1.1,0.92,0.21,4,4,26,0,0,0,2,3,3,0,8,Orthodox,167.64,165.1,135,33,1,0,1,9,4,63,9,2,-1,0.0,7.62,5,-1.69,-0.8,1.42,1,1,True,S-DEC,,,,,,,,,,,,,,,,
85,8/22/2020,Frankie Edgar,225,225.0,USA,True,False,Bantamweight,MALE,5,2,0,1,3.6,0.4,0.3,2.34,0.31,5,8,89,9,0,0,10,5,2,0,17,Orthodox,167.64,172.72,135,38,1,0,1,9,4,63,9,2,-1,0.0,7.62,5,-1.69,-0.8,1.42,1,1,False,S-DEC,,,,,,,,,,,,,,,,
86,8/22/2020,Marcin Prachnio,188,188.0,USA,False,False,Light Heavyweight,MALE,3,2,0,0,2.39,0.39,0.0,0.0,0.0,0,2,2,0,0,0,0,0,0,0,0,Orthodox,190.5,187.96,205,32,-1,0,1,1,0,6,0,1,0,2.54,20.32,-1,1.91,0.0,0.0,1,1,False,KO/TKO,Elbow,,,,,,,,,,,,,,,
87,8/22/2020,Mike Rodriguez,-240,41.66666667,USA,True,False,Light Heavyweight,MALE,3,1,0,0,4.3,0.52,0.0,0.0,0.0,1,2,8,0,0,0,0,1,0,0,1,Southpaw,193.04,208.28,205,31,-1,0,1,1,0,6,0,1,0,2.54,20.32,-1,1.91,0.0,0.0,1,1,False,KO/TKO,Elbow,,,,,,,,,,,,,,,
88,8/22/2020,Mariya Agapova,-1430,6.993006993,USA,False,False,Women's Flyweight,FEMALE,3,0,1,0,3.84,0.51,0.8,0.0,0.0,1,0,1,0,0,0,0,0,1,0,1,Southpaw,167.64,172.72,125,23,3,-1,0,0,3,8,0,1,-1,0.0,2.54,8,-0.21,-0.8,0.39,1,1,False,KO/TKO,Punches,,,,,,,,,,,,,,,
89,8/22/2020,Shana Dobson,750,750.0,USA,True,False,Women's Flyweight,FEMALE,3,3,0,0,3.63,0.34,0.0,0.39,0.25,1,3,9,0,0,0,0,1,0,0,1,Orthodox,167.64,175.26,125,31,3,-1,0,0,3,8,0,1,-1,0.0,2.54,8,-0.21,-0.8,0.39,1,1,False,KO/TKO,Punches,,,,,,,,,,,,,,,
90,8/22/2020,Daniel Rodriguez,-230,43.47826087,USA,True,False,Welterweight,MALE,3,0,2,0,8.6,0.48,0.4,1.94,0.83,2,0,5,0,0,0,1,0,1,0,2,Southpaw,185.42,187.96,170,33,0,0,0,0,1,2,0,1,-1,0.0,5.08,2,-5.73,-0.4,-1.58,1,1,False,KO/TKO,Punches,,,,,,,,,,,,,,,
91,8/22/2020,Dwight Grant,180,180.0,USA,False,False,Welterweight,MALE,3,0,2,0,2.87,0.36,0.0,0.36,1.0,2,1,7,0,0,1,0,1,0,0,2,Switch,185.42,193.04,170,35,0,0,0,0,1,2,0,1,-1,0.0,5.08,2,-5.73,-0.4,-1.58,1,1,False,KO/TKO,Punches,,,,,,,,,,,,,,,
92,8/22/2020,Amanda Lemos,110,110.0,USA,True,False,Women's Strawweight,FEMALE,3,0,1,0,6.55,0.64,1.3,2.59,1.0,1,1,3,0,0,0,0,0,1,0,1,Southpaw,162.56,165.1,135,33,0,0,0,0,-1,0,0,0,-1,-2.54,0.0,-7,-0.35,-1.3,-2.59,1,1,False,U-DEC,,,,,,,,,,,,,,,,
93,8/22/2020,Mizuki Inoue,-137,72.99270073,USA,False,False,Women's Strawweight,FEMALE,3,0,1,0,6.2,0.45,0.0,0.0,0.0,1,0,3,0,0,1,0,0,0,0,1,Orthodox,160.02,165.1,125,26,0,0,0,0,-1,0,0,0,-1,-2.54,0.0,-7,-0.35,-1.3,-2.59,1,1,False,U-DEC,,,,,,,,,,,,,,,,
94,8/22/2020,Austin Hubbard,-112,89.28571429,USA,False,False,Lightweight,MALE,3,0,1,0,3.53,0.48,0.0,0.82,0.6,1,2,11,0,0,0,1,1,0,0,2,Orthodox,177.8,180.34,155,28,0,0,0,-1,-2,-8,0,-1,0,-2.54,-2.54,-2,0.14,0.8,3.17,1,1,False,SUB,Rear Naked Choke,,,,,,,,,,,,,,,
95,8/22/2020,Joe Solecki,-112,89.28571429,USA,True,False,Lightweight,MALE,3,0,1,0,3.67,0.76,0.8,3.99,0.83,1,0,3,0,0,0,1,0,0,0,1,Orthodox,175.26,177.8,155,26,0,0,0,-1,-2,-8,0,-1,0,-2.54,-2.54,-2,0.14,0.8,3.17,1,1,False,SUB,Rear Naked Choke,,,,,,,,,,,,,,,
96,8/22/2020,Ike Villanueva,104,104.0,USA,False,False,Light Heavyweight,MALE,3,1,0,0,2.75,0.29,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,Orthodox,185.42,185.42,225,36,-1,0,0,0,-1,-2,0,0,0,2.54,10.16,-8,0.25,0.0,0.0,1,1,False,KO/TKO,,,,,,,,,,,,,,,,
97,8/22/2020,Jordan Wright,-129,77.51937984,USA,True,False,Light Heavyweight,MALE,3,0,0,0,3.0,0.28,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,187.96,195.58,205,28,-1,0,0,0,-1,-2,0,0,0,2.54,10.16,-8,0.25,0.0,0.0,1,1,False,KO/TKO,,,,,,,,,,,,,,,,
98,8/22/2020,Carlton Minus,-118,84.74576271,USA,False,False,Welterweight,MALE,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,187.96,170,27,0,0,0,0,0,0,0,0,0,7.62,-2.54,0,0.0,0.0,0.0,1,1,False,U-DEC,,,,,,,,,,,,,,,,
99,8/22/2020,Matthew Semelsberger,-106,94.33962264,USA,True,False,Welterweight,MALE,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185.42,185.42,170,27,0,0,0,0,0,0,0,0,0,7.62,-2.54,0,0.0,0.0,0.0,1,1,False,U-DEC,,,,,,,,,,,,,,,,
100,8/22/2020,Timur Valiev,-560,17.85714286,USA,False,False,Catch Weight,MALE,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,170.18,145,30,0,0,0,0,0,0,0,0,0,2.54,7.62,0,0.0,0.0,0.0,1,1,False,KO/TKO,Punch,,,,,,,,,,,,,,,
101,8/22/2020,Trevin Jones,387,387.0,USA,True,False,Catch Weight,MALE,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Southpaw,170.18,177.8,140,30,0,0,0,0,0,0,0,0,0,2.54,7.62,0,0.0,0.0,0.0,1,1,False,KO/TKO,Punch,,,,,,,,,,,,,,,
102,8/15/2020,Stipe Miocic,-106,94.33962264,USA,True,True,Heavyweight,MALE,5,0,1,0,4.95,0.52,0.0,2.2,0.37,6,3,39,6,0,0,4,9,0,0,13,Orthodox,193.04,203.2,240,37,1,-1,6,6,-1,19,4,-1,4,-12.7,-20.32,4,-0.7,0.5,-0.25,1,1,True,U-DEC,,,,,,,,,,,,,,,,
103,8/15/2020,Daniel Cormier,-112,89.28571429,USA,False,True,Heavyweight,MALE,5,1,0,0,4.25,0.52,0.5,1.95,0.44,12,2,58,10,0,1,6,8,4,0,19,Orthodox,180.34,182.88,235,41,1,-1,6,6,-1,19,4,-1,4,-12.7,-20.32,4,-0.7,0.5,-0.25,1,1,False,U-DEC,,,,,,,,,,,,,,,,
104,8/15/2020,Sean O'Malley,-305,32.78688525,USA,False,False,Bantamweight,MALE,3,0,4,0,6.86,0.58,1.2,1.18,0.5,4,0,8,0,0,0,2,2,0,0,4,Switch,180.34,182.88,135,25,1,-4,1,5,5,26,0,2,4,-7.62,-5.08,2,-3.16,0.1,-0.3,1,1,True,KO/TKO,Elbows,,,,,,,,,,,,,,,
105,8/15/2020,Marlon Vera,240,240.0,USA,True,False,Bantamweight,MALE,3,1,0,0,3.7,0.48,1.3,0.88,0.42,5,5,34,0,0,0,1,4,4,0,9,Switch,172.72,177.8,145,27,1,-4,1,5,5,26,0,2,4,-7.62,-5.08,2,-3.16,0.1,-0.3,1,1,False,KO/TKO,Elbows,,,,,,,,,,,,,,,
106,8/15/2020,Junior Dos Santos,115,115.0,USA,False,False,Heavyweight,MALE,3,2,0,0,4.66,0.48,0.1,0.33,0.55,9,6,54,5,0,0,5,10,0,0,15,Orthodox,193.04,195.58,238,36,-1,0,-5,-11,-5,-44,-5,-6,0,0.0,2.54,-4,-0.82,-0.1,-0.33,1,1,True,KO/TKO,Punch,,,,,,,,,,,,,,,
107,8/15/2020,Jairzinho Rozenstruik,-143,69.93006993,USA,True,False,Heavyweight,MALE,3,1,0,0,3.84,0.48,0.0,0.0,0.0,4,1,10,0,0,0,0,4,0,0,4,Orthodox,193.04,198.12,242,32,-1,0,-5,-11,-5,-44,-5,-6,0,0.0,2.54,-4,-0.82,-0.1,-0.33,1,1,False,KO/TKO,Punch,,,,,,,,,,,,,,,
108,8/15/2020,John Dodson,188,188.0,USA,False,False,Bantamweight,MALE,3,0,1,0,3.3,0.41,0.0,0.76,0.28,3,6,46,3,0,1,3,6,0,0,10,Orthodox,160.02,167.64,135,35,0,3,1,-6,-4,-28,-3,-6,0,7.62,5.08,-6,0.71,0.3,7.91,1,1,True,U-DEC,,,,,,,,,,,,,,,,
109,8/15/2020,Merab Dvalishvili,-240,41.66666667,USA,True,False,Bantamweight,MALE,3,0,4,0,4.01,0.39,0.3,8.67,0.5,4,2,18,0,0,0,4,0,0,0,4,Orthodox,167.64,172.72,135,29,0,3,1,-6,-4,-28,-3,-6,0,7.62,5.08,-6,0.71,0.3,7.91,1,1,False,U-DEC,,,,,,,,,,,,,,,,
110,8/15/2020,Jim Miller,100,100.0,USA,False,False,Lightweight,MALE,3,0,1,0,2.81,0.4,1.9,1.68,0.41,7,13,77,0,0,2,6,3,10,0,21,Southpaw,172.72,180.34,155,36,0,0,-3,-16,-11,-61,0,-2,-10,5.08,2.54,1,0.48,-1.5,2.32,1,1,False,U-DEC,,,,,,,,,,,,,,,,
111,8/15/2020,Vinc Pichel,-124,80.64516129,USA,True,False,Lightweight,MALE,3,0,1,0,3.29,0.45,0.4,4.0,0.6,4,2,16,0,0,0,4,1,0,0,5,Orthodox,177.8,182.88,155,37,0,0,-3,-16,-11,-61,0,-2,-10,5.08,2.54,1,0.48,-1.5,2.32,1,1,False,U-DEC,,,,,,,,,,,,,,,,
112,8/15/2020,Ashley Yoder,130,130.0,USA,False,False,Women's Strawweight,FEMALE,3,1,0,0,3.1,0.42,0.5,1.33,0.38,2,4,18,0,0,1,1,0,0,0,2,Southpaw,170.18,175.26,115,32,0,0,0,0,-3,-11,0,0,1,-10.16,-15.24,-3,-1.31,1.4,2.02,1,1,False,U-DEC,,,,,,,,,,,,,,,,
113,8/15/2020,Livinha Souza,-162,61.72839506,USA,True,False,Women's Strawweight,FEMALE,3,1,0,0,1.79,0.37,1.9,3.35,0.5,2,1,7,0,0,1,0,0,1,0,2,Orthodox,160.02,160.02,115,29,0,0,0,0,-3,-11,0,0,1,-10.16,-15.24,-3,-1.31,1.4,2.02,1,1,False,U-DEC,,,,,,,,,,,,,,,,
114,8/15/2020,Felice Herrig,240,240.0,USA,False,False,Women's Strawweight,FEMALE,3,2,0,0,3.69,0.36,0.9,1.2,0.3,4,3,21,0,0,1,2,0,2,0,5,Orthodox,162.56,165.1,115,35,-2,1,-3,-4,-2,-16,0,0,-1,-2.54,-2.54,-3,-2.56,1.2,3.03,1,1,True,SUB,Armbar,,,,,,,,,,,,,,,
115,8/15/2020,Virna Jandiroba,-315,31.74603175,USA,True,False,Women's Strawweight,FEMALE,3,0,1,0,1.13,0.42,2.1,4.23,0.46,1,1,5,0,0,0,0,0,1,0,1,Orthodox,160.02,162.56,115,32,-2,1,-3,-4,-2,-16,0,0,-1,-2.54,-2.54,-3,-2.56,1.2,3.03,1,1,False,SUB,Armbar,,,,,,,,,,,,,,,
116,8/15/2020,Herbert Burns,-286,34.96503497,USA,False,False,Featherweight,MALE,3,0,2,0,2.6,0.44,6.9,4.59,1.0,2,0,2,0,0,0,0,1,1,0,2,Orthodox,175.26,185.42,145,32,2,-2,0,1,4,11,0,-1,2,-5.08,-7.62,3,0.39,-4.9,-3.13,1,1,False,KO/TKO,Elbows,,,,,,,,,,,,,,,
117,8/15/2020,Daniel Pineda,225,225.0,USA,True,False,Featherweight,MALE,3,2,0,0,2.99,0.43,2.0,1.46,0.25,2,4,13,0,0,0,0,0,3,0,3,Orthodox,170.18,177.8,145,35,2,-2,0,1,4,11,0,-1,2,-5.08,-7.62,3,0.39,-4.9,-3.13,1,1,False,KO/TKO,Elbows,,,,,,,,,,,,,,,
118,8/15/2020,TJ Brown,-167,59.88023952,USA,False,False,Featherweight,MALE,3,1,0,0,3.47,0.54,0.7,8.33,0.85,0,1,2,0,0,0,0,0,0,0,0,Switch,175.26,182.88,145,30,-1,0,0,0,-1,-2,0,0,0,-2.54,-10.16,3,-3.47,-0.7,-8.33,1,1,False,U-DEC,,,,,,,,,,,,,,,,
119,8/15/2020,Danny Chavez,130,130.0,USA,True,False,Featherweight,MALE,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,172.72,145,33,-1,0,0,0,-1,-2,0,0,0,-2.54,-10.16,3,-3.47,-0.7,-8.33,1,1,False,U-DEC,,,,,,,,,,,,,,,,
120,8/15/2020,Chris Daukaus,-106,94.33962264,USA,True,False,Heavyweight,MALE,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,187.96,187.96,256,30,0,0,0,0,0,0,0,0,0,-187.96,-187.96,0,8.54,1.9,1.91,1,1,False,KO/TKO,Knee,,,,,,,,,,,,,,,
121,8/15/2020,Parker Porter,-118,84.74576271,USA,False,False,Heavyweight,MALE,3,0,0,0,8.54,0.47,1.9,1.91,1.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.0,172.0,260,30,0,0,0,0,0,0,0,0,0,-187.96,-187.96,0,8.54,1.9,1.91,1,1,False,KO/TKO,Knee,,,,,,,,,,,,,,,
122,8/8/2020,Derrick Lewis,-200,50.0,USA,True,False,Heavyweight,MALE,5,0,2,0,2.53,0.49,0.0,0.48,0.24,6,5,44,1,0,2,2,10,0,0,14,Orthodox,190.5,200.66,260,35,0,0,-4,-6,-1,-25,-1,-9,6,-2.54,2.54,8,1.19,2.2,1.93,1,1,True,,,,,,,,,,,,,,,,,
123,8/8/2020,Aleksei Oleinik,160,160.0,USA,False,False,Heavyweight,MALE,5,0,2,0,3.72,0.5,2.2,2.41,0.46,2,4,19,0,0,1,0,1,6,0,8,Orthodox,187.96,203.2,240,43,0,0,-4,-6,-1,-25,-1,-9,6,-2.54,2.54,8,1.19,2.2,1.93,1,1,False,,,,,,,,,,,,,,,,,
124,8/8/2020,Omari Akhmedov,115,115.0,USA,False,False,Middleweight,MALE,3,0,5,1,2.99,0.34,0.2,2.4,0.5,3,3,30,0,0,1,5,2,0,0,8,Orthodox,182.88,185.42,185,32,2,-5,6,2,2,6,5,2,3,5.08,12.7,4,0.15,0.8,1.42,1,1,True,,,,,,,,,,,,,,,,,
125,8/8/2020,Chris Weidman,-141,70.92198582,USA,True,False,Middleweight,MALE,3,2,0,0,3.14,0.42,1.0,3.82,0.5,9,5,36,5,0,0,3,4,3,0,10,Orthodox,187.96,198.12,205,36,2,-5,6,2,2,6,5,2,3,5.08,12.7,4,0.15,0.8,1.42,1,1,False,,,,,,,,,,,,,,,,,
126,8/8/2020,Maki Pitolo,125,125.0,USA,False,False,Middleweight,MALE,3,0,1,0,5.22,0.45,0.7,1.98,0.6,1,1,5,0,0,0,0,1,0,0,1,Orthodox,177.8,190.5,170,29,0,1,1,3,3,15,0,1,0,5.08,-2.54,0,-2.28,-0.7,-0.6,1,1,False,,,,,,,,,,,,,,,,,
127,8/8/2020,Darren Stewart,-155,64.51612903,USA,True,False,Middleweight,MALE,3,0,2,0,2.94,0.44,0.0,1.38,0.44,2,4,20,0,0,1,1,2,0,0,4,Orthodox,182.88,187.96,185,29,0,1,1,3,3,15,0,1,0,5.08,-2.54,0,-2.28,-0.7,-0.6,1,1,False,,,,,,,,,,,,,,,,,
128,8/8/2020,Yana Kunitskaya,-190,52.63157895,USA,True,False,Women's Bantamweight,FEMALE,3,1,0,0,5.05,0.52,0.3,2.39,0.53,2,2,10,1,0,0,2,0,0,0,2,Orthodox,167.64,172.72,135,30,0,0,-2,-2,-1,-7,-1,0,0,2.54,-5.08,-3,-1.25,0.7,-2.39,1,1,True,,,,,,,,,,,,,,,,,
129,8/8/2020,Julija Stoliarenko,150,150.0,USA,False,False,Women's Bantamweight,FEMALE,3,1,0,0,3.8,0.36,1.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,170.18,167.64,135,27,0,0,-2,-2,-1,-7,-1,0,0,2.54,-5.08,-3,-1.25,0.7,-2.39,1,1,False,,,,,,,,,,,,,,,,,
130,8/8/2020,Beneil Dariush,-200,50.0,USA,True,False,Lightweight,MALE,3,0,4,1,3.87,0.49,1.1,1.8,0.33,5,4,35,0,0,1,4,2,5,0,12,Southpaw,177.8,182.88,155,31,0,-2,-2,-5,-1,-6,0,0,-4,-2.54,-7.62,5,0.65,-0.9,0.43,1,1,True,,,,,,,,,,,,,,,,,
131,8/8/2020,Scott Holtzman,160,160.0,USA,False,False,Lightweight,MALE,3,0,2,0,4.52,0.49,0.2,2.23,0.6,3,3,29,0,0,0,4,2,1,0,7,Orthodox,175.26,175.26,155,36,0,-2,-2,-5,-1,-6,0,0,-4,-2.54,-7.62,5,0.65,-0.9,0.43,1,1,False,,,,,,,,,,,,,,,,,
132,8/8/2020,Tim Means,120,120.0,USA,True,False,Welterweight,MALE,3,1,0,0,4.87,0.45,0.2,0.91,0.44,4,9,45,0,0,1,3,5,2,0,11,Orthodox,187.96,190.5,170,36,0,0,-2,-9,-8,-36,0,-5,-2,-2.54,-10.16,-9,-0.58,-0.2,-0.58,1,1,False,,,,,,,,,,,,,,,,,
133,8/8/2020,Laureano Staropoli,-150,66.66666667,USA,False,False,Welterweight,MALE,3,1,0,0,4.29,0.31,0.0,0.33,0.25,2,1,9,0,0,0,2,0,0,0,2,Orthodox,185.42,180.34,170,27,0,0,-2,-9,-8,-36,0,-5,-2,-2.54,-10.16,-9,-0.58,-0.2,-0.58,1,1,False,,,,,,,,,,,,,,,,,
134,8/8/2020,Kevin Holland,-455,21.97802198,USA,True,False,Middleweight,MALE,3,0,1,0,4.29,0.55,1.1,1.26,0.43,3,2,15,0,0,1,1,1,1,0,4,Orthodox,190.5,205.74,170,27,0,-1,-3,-4,-2,-15,0,-1,-1,-12.7,-20.32,-1,-4.29,-1.1,-1.26,1,1,False,,,,,,,,,,,,,,,,,
135,8/8/2020,Joaquin Buckley,333,333.0,USA,False,False,Middleweight,MALE,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,185.42,185,26,0,-1,-3,-4,-2,-15,0,-1,-1,-12.7,-20.32,-1,-4.29,-1.1,-1.26,1,1,False,,,,,,,,,,,,,,,,,
136,8/8/2020,Nasrat Haqparast,-240,41.66666667,USA,True,False,Lightweight,MALE,3,1,0,0,5.25,0.47,0.0,0.29,0.25,3,2,12,0,0,0,2,1,0,0,3,Southpaw,177.8,182.88,155,24,-1,0,-3,-3,-2,-12,0,-1,0,-2.54,-7.62,6,-1.18,0.0,3.71,1,1,False,,,,,,,,,,,,,,,,,
137,8/8/2020,Alex Munoz,188,188.0,USA,False,False,Lightweight,MALE,3,0,0,0,4.07,0.63,0.0,4.0,0.66,0,0,0,0,0,0,0,0,0,0,0,Switch,175.26,175.26,155,30,-1,0,-3,-3,-2,-12,0,-1,0,-2.54,-7.62,6,-1.18,0.0,3.71,1,1,False,,,,,,,,,,,,,,,,,
138,8/8/2020,Andrew Sanchez,130,130.0,USA,True,False,Middleweight,MALE,3,1,0,0,4.49,0.43,0.0,2.25,0.33,2,3,21,1,0,0,4,0,0,0,4,Orthodox,185.42,187.96,185,32,-1,1,-1,-3,-2,-15,-1,0,0,-2.54,-5.08,-8,-2.06,1.0,0.75,1,1,False,,,,,,,,,,,,,,,,,
139,8/8/2020,Wellington Turman,-162,61.72839506,USA,False,False,Middleweight,MALE,3,0,1,0,2.43,0.42,1.0,3.0,0.37,1,1,6,0,0,0,1,0,0,0,1,Orthodox,182.88,182.88,185,24,-1,1,-1,-3,-2,-15,-1,0,0,-2.54,-5.08,-8,-2.06,1.0,0.75,1,1,False,,,,,,,,,,,,,,,,,
140,8/8/2020,Gavin Tucker,-139,71.94244604,USA,True,False,Featherweight,MALE,3,0,1,0,2.66,0.37,1.0,2.08,0.33,1,1,9,0,0,0,1,0,1,0,2,Southpaw,167.64,167.64,145,34,0,0,0,-1,-1,-8,0,1,-1,2.54,5.08,-4,20.75,-1.0,-2.08,1,1,False,,,,,,,,,,,,,,,,,
141,8/8/2020,Justin Jaynes,112,112.0,USA,False,False,Featherweight,MALE,3,0,1,0,23.41,0.53,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Orthodox,170.18,172.72,155,30,0,0,0,-1,-1,-8,0,1,-1,2.54,5.08,-4,20.75,-1.0,-2.08,1,1,False,,,,,,,,,,,,,,,,,
142,8/8/2020,Youssef Zalal,-480,20.83333333,USA,True,False,Featherweight,MALE,3,0,2,0,3.0,0.53,1.0,3.0,0.42,2,0,6,0,0,0,2,0,0,0,2,Switch,177.8,182.88,145,23,0,-2,-2,-2,0,-6,0,0,0,0.0,2.54,10,4.27,-1.0,1.0,1,1,False,,,,,,,,,,,,,,,,,
143,8/8/2020,Peter Barrett,340,340.0,USA,False,False,Featherweight,MALE,3,0,0,0,7.27,0.72,0.0,4.0,0.25,0,0,0,0,0,0,0,0,0,0,0,Southpaw,177.8,185.42,145,33,0,-2,-2,-2,0,-6,0,0,0,0.0,2.54,10,4.27,-1.0,1.0,1,1,False,,,,,,,,,,,,,,,,,
